file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Iterator\FanRequestsIterator.java,BehavioralPatterns.Iterator.FanRequestsIterator,First/0,false,29,1,2,1,1,1,1,4,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1,0,false
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\CreationalPatterns\AbstractFactory\MealFactory.java,CreationalPatterns.AbstractFactory.MealFactory,createMainCourse/0,false,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1025,0,false
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\CreationalPatterns\AbstractFactory\MealFactory.java,CreationalPatterns.AbstractFactory.MealFactory,createSideDish/0,false,5,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1025,0,false
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Strategy\DriveFlyNavigation.java,BehavioralPatterns.Strategy.DriveFlyNavigation,"getNavigationPath/2[java.lang.String,java.lang.String]",false,6,0,0,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,12,1,0,false
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Iterator\IAbstractIterator.java,BehavioralPatterns.Iterator.IAbstractIterator,First/0,false,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Iterator\IAbstractIterator.java,BehavioralPatterns.Iterator.IAbstractIterator,hasNext/0,false,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Iterator\IAbstractIterator.java,BehavioralPatterns.Iterator.IAbstractIterator,Next/0,false,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Observer\Watcher.java,BehavioralPatterns.Observer.Watcher,sell/1[BehavioralPatterns.Observer.Stock],false,16,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Observer\Watcher.java,BehavioralPatterns.Observer.Watcher,buy/1[BehavioralPatterns.Observer.Stock],false,11,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Observer\Watcher.java,BehavioralPatterns.Observer.Watcher,"update/2[BehavioralPatterns.Observer.Stock,double]",false,6,1,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,false
